s0_level,global_index,value,degree,minimal_polynomial
5,undetermined,4.55326,10,1-5 t+10 t^3-t^4-11 t^5-t^6+10 t^7-5 t^9+t^10
5,undetermined,4.55352,10,1-4 t-2 t^2-2 t^3-2 t^4+2 t^5-2 t^6-2 t^7-2 t^8-4 t^9+t^10
5,undetermined,4.55459,6,1-4 t-3 t^2+3 t^3-3 t^4-4 t^5+t^6
5,undetermined,4.55528,8,1-4 t-t^2-6 t^3-3 t^4-6 t^5-t^6-4 t^7+t^8
5,undetermined,4.55697,8,1-4 t-3 t^2+t^3+5 t^4+t^5-3 t^6-4 t^7+t^8
5,undetermined,4.55786,10,1-6 t+7 t^2-t^3-6 t^4+9 t^5-6 t^6-t^7+7 t^8-6 t^9+t^10
5,undetermined,4.5584,8,1-3 t-5 t^2-7 t^3-10 t^4-7 t^5-5 t^6-3 t^7+t^8
5,undetermined,4.55842,8,1-5 t+2 t^2-t^3+5 t^4-t^5+2 t^6-5 t^7+t^8
5,undetermined,4.55912,6,1-6 t+8 t^2-8 t^3+8 t^4-6 t^5+t^6
5,undetermined,4.55966,8,1-4 t-2 t^2-3 t^3+3 t^4-3 t^5-2 t^6-4 t^7+t^8
5,undetermined,4.56077,10,1-3 t-6 t^2-5 t^3-t^4+3 t^5-t^6-5 t^7-6 t^8-3 t^9+t^10
5,undetermined,4.56087,8,1-2 t-8 t^2-13 t^3-14 t^4-13 t^5-8 t^6-2 t^7+t^8
5,undetermined,4.56097,10,1-5 t+2 t^2-t^4+5 t^5-t^6+2 t^8-5 t^9+t^10
5,undetermined,4.56102,8,1-5 t+2 t^2+2 t^6-5 t^7+t^8
5,undetermined,4.56144,8,1-6 t+8 t^2-8 t^3+8 t^4-8 t^5+8 t^6-6 t^7+t^8
5,undetermined,4.56153,10,1-5 t+2 t^2+2 t^8-5 t^9+t^10
5,undetermined,4.56158,8,1-5 t+3 t^2-5 t^3+3 t^4-5 t^5+3 t^6-5 t^7+t^8
5,undetermined,4.56165,10,1-5 t+2 t^2+t^3-5 t^4+3 t^5-5 t^6+t^7+2 t^8-5 t^9+t^10
5,undetermined,4.56167,8,1-4 t-2 t^2-2 t^3-2 t^4-2 t^5-2 t^6-4 t^7+t^8
5,undetermined,4.56209,6,1-5 t+3 t^2-5 t^3+3 t^4-5 t^5+t^6
5,undetermined,4.56299,10,1-4 t-3 t^2+t^3+4 t^4+t^5+4 t^6+t^7-3 t^8-4 t^9+t^10
5,undetermined,4.56324,10,1-3 t-5 t^2-8 t^3-6 t^4-7 t^5-6 t^6-8 t^7-5 t^8-3 t^9+t^10
5,undetermined,4.56353,10,1-4 t-3 t^2+2 t^3-t^5+2 t^7-3 t^8-4 t^9+t^10
5,undetermined,4.56355,8,1-5 t+2 t^2+t^3-5 t^4+t^5+2 t^6-5 t^7+t^8
5,undetermined,4.56364,8,1-4 t-2 t^2-t^3-7 t^4-t^5-2 t^6-4 t^7+t^8
5,undetermined,4.56398,6,1-4 t-2 t^2-2 t^3-2 t^4-4 t^5+t^6
5,undetermined,4.56429,8,1-4 t-11 t^3-t^4-11 t^5-4 t^7+t^8
5,undetermined,4.56476,10,1-5 t+t^2+5 t^3-2 t^4-t^5-2 t^6+5 t^7+t^8-5 t^9+t^10
5,undetermined,4.56552,8,1-3 t-5 t^2-7 t^3-11 t^4-7 t^5-5 t^6-3 t^7+t^8
5,undetermined,4.56617,10,1-4 t-4 t^2+6 t^3+3 t^4-5 t^5+3 t^6+6 t^7-4 t^8-4 t^9+t^10
5,undetermined,4.56661,8,1-4 t-3 t^2+t^3+4 t^4+t^5-3 t^6-4 t^7+t^8
5,undetermined,4.56675,8,1-2 t-8 t^2-13 t^3-15 t^4-13 t^5-8 t^6-2 t^7+t^8
5,undetermined,4.56881,8,1-4 t-2 t^2-3 t^3+2 t^4-3 t^5-2 t^6-4 t^7+t^8
5,undetermined,4.57007,8,1-6 t+6 t^2+5 t^3-13 t^4+5 t^5+6 t^6-6 t^7+t^8
5,undetermined,4.57017,8,1-5 t+2 t^2-t^3+4 t^4-t^5+2 t^6-5 t^7+t^8
5,undetermined,4.57028,8,1-5 t+3 t^2-6 t^3+7 t^4-6 t^5+3 t^6-5 t^7+t^8
5,undetermined,4.57072,8,1-4 t-2 t^2-2 t^3-3 t^4-2 t^5-2 t^6-4 t^7+t^8
5,undetermined,4.57079,8,1-4 t-t^2-7 t^3-7 t^5-t^6-4 t^7+t^8
5,undetermined,4.57111,8,1-3 t-5 t^2-8 t^3-7 t^4-8 t^5-5 t^6-3 t^7+t^8
5,undetermined,4.57188,10,1-3 t-7 t^2-2 t^3+4 t^4+5 t^5+4 t^6-2 t^7-7 t^8-3 t^9+t^10
5,undetermined,4.57259,4,1-5 t+3 t^2-5 t^3+t^4
5,undetermined,4.57271,10,1-5 t+t^2+5 t^3-2 t^4-4 t^5-2 t^6+5 t^7+t^8-5 t^9+t^10
5,undetermined,4.57446,10,1-4 t-t^2-6 t^3-5 t^4-6 t^5-5 t^6-6 t^7-t^8-4 t^9+t^10
5,undetermined,4.57457,10,1-4 t-2 t^2-3 t^3+t^4-2 t^5+t^6-3 t^7-2 t^8-4 t^9+t^10
5,undetermined,4.57468,10,1-4 t-3 t^2+t^3+2 t^4+5 t^5+2 t^6+t^7-3 t^8-4 t^9+t^10
5,undetermined,4.57496,8,1-5 t+2 t^2+t^3-6 t^4+t^5+2 t^6-5 t^7+t^8
5,undetermined,4.57511,10,1-5 t+2 t^2-3 t^4+9 t^5-3 t^6+2 t^8-5 t^9+t^10
5,undetermined,4.57536,8,1-3 t-6 t^2-5 t^3-t^4-5 t^5-6 t^6-3 t^7+t^8
5,undetermined,4.57551,8,1-6 t+8 t^2-8 t^3+7 t^4-8 t^5+8 t^6-6 t^7+t^8
5,undetermined,4.57554,10,1-6 t+9 t^2-15 t^3+20 t^4-19 t^5+20 t^6-15 t^7+9 t^8-6 t^9+t^10
5,undetermined,4.57577,10,1-6 t+7 t^2-t^3-8 t^4+13 t^5-8 t^6-t^7+7 t^8-6 t^9+t^10
5,undetermined,4.57614,8,1-4 t-3 t^2+t^3+3 t^4+t^5-3 t^6-4 t^7+t^8
5,undetermined,4.5765,10,1-7 t+14 t^2-16 t^3+15 t^4-15 t^5+15 t^6-16 t^7+14 t^8-7 t^9+t^10
5,undetermined,4.57691,10,1-4 t-2 t^2-2 t^3-3 t^4-5 t^5-3 t^6-2 t^7-2 t^8-4 t^9+t^10
5,undetermined,4.57785,8,1-4 t-2 t^2-3 t^3+t^4-3 t^5-2 t^6-4 t^7+t^8
5,undetermined,4.57819,8,1-3 t-5 t^2-8 t^3-8 t^4-8 t^5-5 t^6-3 t^7+t^8
5,undetermined,4.5787,8,1-6 t+7 t^2-2 t^3-t^4-2 t^5+7 t^6-6 t^7+t^8
5,undetermined,4.5794,6,1-3 t-5 t^2-9 t^3-5 t^4-3 t^5+t^6
5,undetermined,4.57967,8,1-4 t-2 t^2-2 t^3-4 t^4-2 t^5-2 t^6-4 t^7+t^8
5,undetermined,4.58002,8,1-7 t+14 t^2-16 t^3+15 t^4-16 t^5+14 t^6-7 t^7+t^8
5,undetermined,4.5807,10,1-5 t+2 t^2-t^3+3 t^4-t^5+3 t^6-t^7+2 t^8-5 t^9+t^10
5,undetermined,4.58088,10,1-4 t-3 t^2+t^3+2 t^4+2 t^5+2 t^6+t^7-3 t^8-4 t^9+t^10
5,undetermined,4.58111,10,1-3 t-7 t^2-3 t^3+6 t^4+11 t^5+6 t^6-3 t^7-7 t^8-3 t^9+t^10
5,undetermined,4.58129,8,1-5 t+3 t^2-6 t^3+6 t^4-6 t^5+3 t^6-5 t^7+t^8
5,undetermined,4.58172,8,1-5 t+2 t^2-t^3+3 t^4-t^5+2 t^6-5 t^7+t^8
5,undetermined,4.5822,10,1-5 t+3 t^2-6 t^3+6 t^4-7 t^5+6 t^6-6 t^7+3 t^8-5 t^9+t^10
5,undetermined,4.5826,10,1-5 t+2 t^2-3 t^4+6 t^5-3 t^6+2 t^8-5 t^9+t^10
5,undetermined,4.58273,8,1-3 t-6 t^2-5 t^3-2 t^4-5 t^5-6 t^6-3 t^7+t^8
5,undetermined,4.58284,10,1-6 t+7 t^2-2 t^3-2 t^4+3 t^5-2 t^6-2 t^7+7 t^8-6 t^9+t^10
5,undetermined,4.58345,8,1-5 t+3 t^2-5 t^3+t^4-5 t^5+3 t^6-5 t^7+t^8
5,undetermined,4.58365,10,1-4 t-3 t^2+2 t^3-t^4-6 t^5-t^6+2 t^7-3 t^8-4 t^9+t^10
5,undetermined,4.58399,8,1-5 t+2 t^2-2 t^4+2 t^6-5 t^7+t^8
5,undetermined,4.58473,10,1-6 t+8 t^2-8 t^3+6 t^4-6 t^5+6 t^6-8 t^7+8 t^8-6 t^9+t^10
5,undetermined,4.58521,8,1-3 t-5 t^2-8 t^3-9 t^4-8 t^5-5 t^6-3 t^7+t^8
5,undetermined,4.58555,8,1-4 t-3 t^2+t^3+2 t^4+t^5-3 t^6-4 t^7+t^8
5,undetermined,4.58582,8,1-6 t+9 t^2-14 t^3+14 t^4-14 t^5+9 t^6-6 t^7+t^8
5,undetermined,4.5862,8,1-5 t+2 t^2+t^3-7 t^4+t^5+2 t^6-5 t^7+t^8
5,undetermined,4.58663,8,1-6 t+8 t^2-9 t^3+11 t^4-9 t^5+8 t^6-6 t^7+t^8
5,undetermined,4.5868,8,1-4 t-2 t^2-3 t^3-3 t^5-2 t^6-4 t^7+t^8
5,undetermined,4.58768,8,1-3 t-7 t^2-2 t^3+4 t^4-2 t^5-7 t^6-3 t^7+t^8
5,undetermined,4.58775,10,1-4 t-2 t^2-2 t^3-5 t^4-t^5-5 t^6-2 t^7-2 t^8-4 t^9+t^10
5,undetermined,4.58793,8,1-4 t-t^2-7 t^3-2 t^4-7 t^5-t^6-4 t^7+t^8
5,undetermined,4.58852,8,1-4 t-2 t^2-2 t^3-5 t^4-2 t^5-2 t^6-4 t^7+t^8
5,undetermined,4.5893,8,1-6 t+8 t^2-8 t^3+6 t^4-8 t^5+8 t^6-6 t^7+t^8
5,undetermined,4.58951,8,1-7 t+15 t^2-23 t^3+27 t^4-23 t^5+15 t^6-7 t^7+t^8
5,undetermined,4.58996,10,1-6 t+7 t^2-3 t^3+4 t^4-7 t^5+4 t^6-3 t^7+7 t^8-6 t^9+t^10
5,undetermined,4.59003,8,1-3 t-6 t^2-5 t^3-3 t^4-5 t^5-6 t^6-3 t^7+t^8
5,undetermined,4.5904,10,1-5 t+9 t^3+t^4-13 t^5+t^6+9 t^7-5 t^9+t^10
5,undetermined,4.59094,8,1-5 t+2 t^2-2 t^3+7 t^4-2 t^5+2 t^6-5 t^7+t^8
5,undetermined,4.59108,10,1-4 t-3 t^2+t^3+2 t^4-3 t^5+2 t^6+t^7-3 t^8-4 t^9+t^10
5,undetermined,4.59214,8,1-5 t+3 t^2-6 t^3+5 t^4-6 t^5+3 t^6-5 t^7+t^8
5,undetermined,4.59217,8,1-3 t-5 t^2-8 t^3-10 t^4-8 t^5-5 t^6-3 t^7+t^8
5,undetermined,4.5931,6,1-5 t+t^2+4 t^3+t^4-5 t^5+t^6
5,undetermined,4.59388,8,1-8 t+22 t^2-37 t^3+43 t^4-37 t^5+22 t^6-8 t^7+t^8
5,undetermined,4.59416,8,1-5 t+3 t^2-5 t^3-5 t^5+3 t^6-5 t^7+t^8
5,undetermined,4.59455,8,1-2 t-8 t^2-14 t^3-15 t^4-14 t^5-8 t^6-2 t^7+t^8
5,undetermined,4.59485,8,1-4 t-3 t^2+t^3+t^4+t^5-3 t^6-4 t^7+t^8
5,undetermined,4.59519,10,1-4 t-4 t^2+6 t^3+t^4-9 t^5+t^6+6 t^7-4 t^8-4 t^9+t^10
5,undetermined,4.59521,8,1-5 t+2 t^2-3 t^4+2 t^6-5 t^7+t^8
5,undetermined,4.59529,8,1-3 t-7 t^2-2 t^3+3 t^4-2 t^5-7 t^6-3 t^7+t^8
5,undetermined,4.59565,8,1-4 t-2 t^2-3 t^3-t^4-3 t^5-2 t^6-4 t^7+t^8
5,undetermined,4.59572,10,1-3 t-6 t^2-4 t^3-7 t^4-11 t^5-7 t^6-4 t^7-6 t^8-3 t^9+t^10
5,undetermined,4.59637,8,1-4 t-t^2-7 t^3-3 t^4-7 t^5-t^6-4 t^7+t^8
5,undetermined,4.59727,6,1-4 t-3 t^2+2 t^3-3 t^4-4 t^5+t^6
5,undetermined,4.59882,8,1-6 t+9 t^2-14 t^3+13 t^4-14 t^5+9 t^6-6 t^7+t^8
5,undetermined,4.59908,8,1-3 t-5 t^2-8 t^3-11 t^4-8 t^5-5 t^6-3 t^7+t^8
5,undetermined,4.59983,10,1-5 t+t^2+4 t^3-3 t^5+4 t^7+t^8-5 t^9+t^10
5,undetermined,4.60026,8,1-2 t-8 t^2-14 t^3-16 t^4-14 t^5-8 t^6-2 t^7+t^8
5,undetermined,4.6003,10,1-5 t+t^2+4 t^3+t^4-8 t^5+t^6+4 t^7+t^8-5 t^9+t^10
5,undetermined,4.60039,8,1-6 t+8 t^2-9 t^3+10 t^4-9 t^5+8 t^6-6 t^7+t^8
5,undetermined,4.60116,10,1-7 t+13 t^2-8 t^3-8 t^4+17 t^5-8 t^6-8 t^7+13 t^8-7 t^9+t^10
5,undetermined,4.60228,10,1-4 t-3 t^2+4 t^4+3 t^5+4 t^6-3 t^8-4 t^9+t^10
5,undetermined,4.6023,8,1-5 t+2 t^2-2 t^3+6 t^4-2 t^5+2 t^6-5 t^7+t^8
5,undetermined,4.60238,10,1-4 t-3 t^2+t^3+t^5+t^7-3 t^8-4 t^9+t^10
5,undetermined,4.6024,8,1-4 t-3 t^2+5 t^4-3 t^6-4 t^7+t^8
5,undetermined,4.60283,6,1-5 t+2 t^2-t^3+2 t^4-5 t^5+t^6
5,undetermined,4.60395,10,1-3 t-7 t^2-3 t^3+4 t^4+7 t^5+4 t^6-3 t^7-7 t^8-3 t^9+t^10
5,undetermined,4.60405,8,1-4 t-3 t^2+t^3+t^5-3 t^6-4 t^7+t^8
5,undetermined,4.60431,8,1-5 t+2 t^2-t^3+t^4-t^5+2 t^6-5 t^7+t^8
5,undetermined,4.6044,8,1-4 t-2 t^2-3 t^3-2 t^4-3 t^5-2 t^6-4 t^7+t^8
5,undetermined,4.60446,8,1-3 t-6 t^2-5 t^3-5 t^4-5 t^5-6 t^6-3 t^7+t^8
5,undetermined,4.60472,6,1-4 t-2 t^2-3 t^3-2 t^4-4 t^5+t^6
5,undetermined,4.60549,10,1-5 t+9 t^3-t^4-9 t^5-t^6+9 t^7-5 t^9+t^10
5,undetermined,4.60594,6,1-3 t-6 t^2-5 t^3-6 t^4-3 t^5+t^6
5,undetermined,4.60601,8,1-7 t+15 t^2-23 t^3+26 t^4-23 t^5+15 t^6-7 t^7+t^8
5,undetermined,4.60627,8,1-5 t+2 t^2-4 t^4+2 t^6-5 t^7+t^8
5,undetermined,4.6068,10,1-4 t-4 t^2+5 t^3+3 t^4-3 t^5+3 t^6+5 t^7-4 t^8-4 t^9+t^10
5,undetermined,4.60691,8,1-t-10 t^2-23 t^3-29 t^4-23 t^5-10 t^6-t^7+t^8
5,undetermined,4.60721,8,1-6 t+7 t^2-2 t^3-3 t^4-2 t^5+7 t^6-6 t^7+t^8
5,undetermined,4.60742,10,1-3 t-5 t^2-8 t^3-11 t^4-12 t^5-11 t^6-8 t^7-5 t^8-3 t^9+t^10
5,undetermined,4.60835,10,1-5 t+2 t^2-t^3-t^4+7 t^5-t^6-t^7+2 t^8-5 t^9+t^10
5,undetermined,4.6084,10,1-5 t+2 t^2-5 t^4+5 t^5-5 t^6+2 t^8-5 t^9+t^10
5,undetermined,4.60877,10,1-5 t+2 t^2-t^3+2 t^5-t^7+2 t^8-5 t^9+t^10
5,undetermined,4.61158,4,1-4 t-2 t^2-4 t^3+t^4
5,undetermined,4.61201,8,1-6 t+6 t^2+4 t^3-11 t^4+4 t^5+6 t^6-6 t^7+t^8
5,undetermined,4.61306,8,1-4 t-2 t^2-3 t^3-3 t^4-3 t^5-2 t^6-4 t^7+t^8
5,undetermined,4.61313,8,1-4 t-3 t^2+t^3-t^4+t^5-3 t^6-4 t^7+t^8
5,undetermined,4.61315,10,1-3 t-6 t^2-7 t^3+t^4+3 t^5+t^6-7 t^7-6 t^8-3 t^9+t^10
5,undetermined,4.61323,10,1-3 t-7 t^2-4 t^3+6 t^4+13 t^5+6 t^6-4 t^7-7 t^8-3 t^9+t^10
5,undetermined,4.61338,8,1-5 t+3 t^2-6 t^3+3 t^4-6 t^5+3 t^6-5 t^7+t^8
5,undetermined,4.61345,10,1-4 t-2 t^2-3 t^3-3 t^4-3 t^5-3 t^6-3 t^7-2 t^8-4 t^9+t^10
5,undetermined,4.61349,8,1-5 t+2 t^2-2 t^3+5 t^4-2 t^5+2 t^6-5 t^7+t^8
5,undetermined,4.61357,10,1-4 t-3 t^2+2 t^4+7 t^5+2 t^6-3 t^8-4 t^9+t^10
5,undetermined,4.61388,8,1-6 t+8 t^2-9 t^3+9 t^4-9 t^5+8 t^6-6 t^7+t^8
5,undetermined,4.61396,10,1-5 t+2 t^2-t^3+t^4-5 t^5+t^6-t^7+2 t^8-5 t^9+t^10
5,undetermined,4.61408,10,1-5 t+t^2+4 t^3-2 t^4+t^5-2 t^6+4 t^7+t^8-5 t^9+t^10
5,undetermined,4.61451,8,1-4 t-2 t^2-2 t^3-8 t^4-2 t^5-2 t^6-4 t^7+t^8
5,undetermined,4.61535,8,1-5 t+2 t^2-t^3-t^5+2 t^6-5 t^7+t^8
5,undetermined,4.61695,10,1-3 t-7 t^2-2 t^3-3 t^5-2 t^7-7 t^8-3 t^9+t^10
5,undetermined,4.61717,8,1-5 t+2 t^2-5 t^4+2 t^6-5 t^7+t^8
5,undetermined,4.61752,8,1-5 t+t^2+4 t^3-3 t^4+4 t^5+t^6-5 t^7+t^8
5,undetermined,4.61777,10,1-3 t-6 t^2-6 t^3-3 t^4-2 t^5-3 t^6-6 t^7-6 t^8-3 t^9+t^10
5,undetermined,4.61801,10,1-6 t+7 t^2-2 t^3-5 t^4+6 t^5-5 t^6-2 t^7+7 t^8-6 t^9+t^10
5,undetermined,4.61814,10,1-3 t-7 t^2-4 t^3+6 t^4+10 t^5+6 t^6-4 t^7-7 t^8-3 t^9+t^10
5,undetermined,4.61839,8,1-3 t-5 t^2-9 t^3-9 t^4-9 t^5-5 t^6-3 t^7+t^8
5,undetermined,4.61878,8,1-6 t+7 t^2-3 t^3+t^4-3 t^5+7 t^6-6 t^7+t^8
5,undetermined,4.61949,10,1-4 t-3 t^2+2 t^4+4 t^5+2 t^6-3 t^8-4 t^9+t^10
5,undetermined,4.61985,8,1-4 t-t^2-8 t^3-t^4-8 t^5-t^6-4 t^7+t^8
5,undetermined,4.62024,8,1-4 t-2 t^2-4 t^3+t^4-4 t^5-2 t^6-4 t^7+t^8
5,undetermined,4.62066,8,1-4 t-3 t^2+3 t^4-3 t^6-4 t^7+t^8
5,undetermined,4.62117,10,1-5 t+2 t^2-2 t^3+5 t^4-6 t^5+5 t^6-2 t^7+2 t^8-5 t^9+t^10
5,undetermined,4.62153,10,1-5 t+t^2+4 t^3-2 t^4-2 t^5-2 t^6+4 t^7+t^8-5 t^9+t^10
5,undetermined,4.62155,8,1-5 t+4 t^2-11 t^3+5 t^4-11 t^5+4 t^6-5 t^7+t^8
5,undetermined,4.62163,8,1-4 t-2 t^2-3 t^3-4 t^4-3 t^5-2 t^6-4 t^7+t^8
5,undetermined,4.62165,10,1-4 t-3 t^2+t^3-t^4-4 t^5-t^6+t^7-3 t^8-4 t^9+t^10
5,undetermined,4.62212,6,1-6 t+8 t^2-9 t^3+8 t^4-6 t^5+t^6
5,undetermined,4.62275,8,1-5 t+2 t^2-3 t^3+9 t^4-3 t^5+2 t^6-5 t^7+t^8
5,undetermined,4.623,8,1-4 t-2 t^2-2 t^3-9 t^4-2 t^5-2 t^6-4 t^7+t^8
5,undetermined,4.62379,8,1-5 t+3 t^2-6 t^3+2 t^4-6 t^5+3 t^6-5 t^7+t^8
5,undetermined,4.62396,10,1-4 t-2 t^2-3 t^3-5 t^4+t^5-5 t^6-3 t^7-2 t^8-4 t^9+t^10
5,undetermined,4.62451,8,1-5 t+2 t^2-2 t^3+4 t^4-2 t^5+2 t^6-5 t^7+t^8
5,undetermined,4.62455,8,1-3 t-6 t^2-6 t^3-3 t^4-6 t^5-6 t^6-3 t^7+t^8
5,undetermined,4.62504,8,1-6 t+8 t^2-10 t^3+13 t^4-10 t^5+8 t^6-6 t^7+t^8
5,undetermined,4.62515,8,1-3 t-5 t^2-9 t^3-10 t^4-9 t^5-5 t^6-3 t^7+t^8
5,undetermined,4.62526,10,1-6 t+6 t^2+3 t^3-7 t^4+5 t^5-7 t^6+3 t^7+6 t^8-6 t^9+t^10
5,undetermined,4.6253,10,1-3 t-6 t^2-5 t^3-7 t^4-9 t^5-7 t^6-5 t^7-6 t^8-3 t^9+t^10
5,undetermined,4.62623,8,1-5 t+2 t^2-t^3-t^4-t^5+2 t^6-5 t^7+t^8
5,undetermined,4.62643,8,1-6 t+6 t^2+4 t^3-12 t^4+4 t^5+6 t^6-6 t^7+t^8
5,undetermined,4.62677,10,1-5 t+3 t^2-7 t^3+6 t^4-5 t^5+6 t^6-7 t^7+3 t^8-5 t^9+t^10
5,undetermined,4.62712,8,1-6 t+8 t^2-9 t^3+8 t^4-9 t^5+8 t^6-6 t^7+t^8
5,undetermined,4.62751,10,1-5 t+2 t^2-2 t^3+3 t^4+t^5+3 t^6-2 t^7+2 t^8-5 t^9+t^10
5,undetermined,4.62792,8,1-5 t+2 t^2-6 t^4+2 t^6-5 t^7+t^8
5,undetermined,4.62805,8,1-4 t-t^2-8 t^3-2 t^4-8 t^5-t^6-4 t^7+t^8
5,undetermined,4.62849,8,1-7 t+14 t^2-17 t^3+17 t^4-17 t^5+14 t^6-7 t^7+t^8
5,undetermined,4.62881,8,1-4 t-2 t^2-4 t^3-4 t^5-2 t^6-4 t^7+t^8
5,undetermined,4.62892,8,1-5 t+t^2+4 t^3-4 t^4+4 t^5+t^6-5 t^7+t^8
5,undetermined,4.62922,10,1-4 t-3 t^2+2 t^4-t^5+2 t^6-3 t^8-4 t^9+t^10
5,undetermined,4.62964,8,1-4 t-3 t^2+2 t^4-3 t^6-4 t^7+t^8
5,undetermined,4.63012,8,1-4 t-2 t^2-3 t^3-5 t^4-3 t^5-2 t^6-4 t^7+t^8
5,undetermined,4.63068,10,1-5 t+3 t^2-6 t^3+t^4-4 t^5+t^6-6 t^7+3 t^8-5 t^9+t^10
5,undetermined,4.63156,8,1-3 t-6 t^2-6 t^3-4 t^4-6 t^5-6 t^6-3 t^7+t^8
5,undetermined,4.63186,8,1-3 t-5 t^2-9 t^3-11 t^4-9 t^5-5 t^6-3 t^7+t^8
5,undetermined,4.63251,8,1-5 t+3 t^2-7 t^3+6 t^4-7 t^5+3 t^6-5 t^7+t^8
5,undetermined,4.63257,8,1-6 t+7 t^2-3 t^3-3 t^5+7 t^6-6 t^7+t^8
5,undetermined,4.633,8,1-2 t-8 t^2-15 t^3-17 t^4-15 t^5-8 t^6-2 t^7+t^8
5,undetermined,4.63375,8,1-5 t+2 t^2-3 t^3+8 t^4-3 t^5+2 t^6-5 t^7+t^8
5,undetermined,4.63406,8,1-5 t+3 t^2-6 t^3+t^4-6 t^5+3 t^6-5 t^7+t^8
5,undetermined,4.63456,10,1-4 t-4 t^2+5 t^3+t^4-7 t^5+t^6+5 t^7-4 t^8-4 t^9+t^10
5,undetermined,4.63464,8,1-6 t+9 t^2-15 t^3+15 t^4-15 t^5+9 t^6-6 t^7+t^8
5,undetermined,4.63534,10,1-3 t-7 t^2-4 t^3+4 t^4+9 t^5+4 t^6-4 t^7-7 t^8-3 t^9+t^10
5,undetermined,4.63538,8,1-5 t+2 t^2-2 t^3+3 t^4-2 t^5+2 t^6-5 t^7+t^8
5,undetermined,4.63565,10,1-3 t-5 t^2-9 t^3-11 t^4-10 t^5-11 t^6-9 t^7-5 t^8-3 t^9+t^10
5,undetermined,4.63616,8,1-4 t-t^2-8 t^3-3 t^4-8 t^5-t^6-4 t^7+t^8
5,undetermined,4.63696,8,1-5 t+2 t^2-t^3-2 t^4-t^5+2 t^6-5 t^7+t^8
5,undetermined,4.63729,8,1-4 t-2 t^2-4 t^3-t^4-4 t^5-2 t^6-4 t^7+t^8
5,undetermined,4.63824,8,1-6 t+8 t^2-10 t^3+12 t^4-10 t^5+8 t^6-6 t^7+t^8
5,undetermined,4.64012,8,1-6 t+8 t^2-9 t^3+7 t^4-9 t^5+8 t^6-6 t^7+t^8
5,undetermined,4.64014,8,1-5 t+t^2+4 t^3-5 t^4+4 t^5+t^6-5 t^7+t^8
5,undetermined,4.64044,10,1-4 t-3 t^2-t^3+4 t^4+5 t^5+4 t^6-t^7-3 t^8-4 t^9+t^10
5,undetermined,4.64047,10,1-5 t+2 t^2-t^3-3 t^4+3 t^5-3 t^6-t^7+2 t^8-5 t^9+t^10
5,undetermined,4.64055,10,1-6 t+8 t^2-9 t^3+6 t^4-4 t^5+6 t^6-9 t^7+8 t^8-6 t^9+t^10
5,undetermined,4.64105,10,1-5 t+8 t^3+t^4-11 t^5+t^6+8 t^7-5 t^9+t^10
5,undetermined,4.64144,10,1-6 t+7 t^2-3 t^3-2 t^4+5 t^5-2 t^6-3 t^7+7 t^8-6 t^9+t^10
5,undetermined,4.64277,8,1-5 t+3 t^2-7 t^3+5 t^4-7 t^5+3 t^6-5 t^7+t^8
5,undetermined,4.64302,10,1-6 t+7 t^2-2 t^3-8 t^4+12 t^5-8 t^6-2 t^7+7 t^8-6 t^9+t^10
5,undetermined,4.644,8,1-2 t-8 t^2-15 t^3-19 t^4-15 t^5-8 t^6-2 t^7+t^8
5,undetermined,4.6442,6,1-4 t-2 t^2-4 t^3-2 t^4-4 t^5+t^6
5,undetermined,4.64459,8,1-5 t+2 t^2-3 t^3+7 t^4-3 t^5+2 t^6-5 t^7+t^8
5,undetermined,4.64542,8,1-3 t-6 t^2-6 t^3-6 t^4-6 t^5-6 t^6-3 t^7+t^8
5,undetermined,4.64568,8,1-4 t-2 t^2-4 t^3-2 t^4-4 t^5-2 t^6-4 t^7+t^8
5,undetermined,4.64574,8,1-3 t-7 t^2-3 t^3+t^4-3 t^5-7 t^6-3 t^7+t^8
5,undetermined,4.64608,6,1-5 t+t^2+3 t^3+t^4-5 t^5+t^6
5,undetermined,4.64618,10,1-4 t-4 t^2+4 t^3+3 t^4-t^5+3 t^6+4 t^7-4 t^8-4 t^9+t^10
5,undetermined,4.64683,8,1-4 t-2 t^2-3 t^3-7 t^4-3 t^5-2 t^6-4 t^7+t^8
5,undetermined,4.64695,8,1-6 t+9 t^2-15 t^3+14 t^4-15 t^5+9 t^6-6 t^7+t^8
5,undetermined,4.64699,10,1-6 t+8 t^2-10 t^3+11 t^4-9 t^5+11 t^6-10 t^7+8 t^8-6 t^9+t^10
5,undetermined,4.6473,8,1-4 t-3 t^2-3 t^6-4 t^7+t^8
5,undetermined,4.64754,8,1-5 t+2 t^2-t^3-3 t^4-t^5+2 t^6-5 t^7+t^8
5,undetermined,4.64763,10,1-3 t-7 t^2-3 t^3-t^5-3 t^7-7 t^8-3 t^9+t^10
5,undetermined,4.64771,10,1-7 t+14 t^2-17 t^3+15 t^4-13 t^5+15 t^6-17 t^7+14 t^8-7 t^9+t^10
5,undetermined,4.64782,8,1-4 t-4 t^2+3 t^3+7 t^4+3 t^5-4 t^6-4 t^7+t^8
5,undetermined,4.64814,10,1-5 t+t^2+3 t^3+t^4-6 t^5+t^6+3 t^7+t^8-5 t^9+t^10
